cluster,states,type
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
0,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NY,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
3,NV,public_coverage
